,Close,compound,negative,neutral,positive,Open,High,Low,Volume
2018-11-15,656.4000244140625,0.9942,0.008,0.922,0.07,654.0,666.0,646.7000122070312,5513390.0
2018-11-16,650.8499755859375,0.9997,0.0,0.867,0.133,659.9000244140625,662.5,644.2000122070312,8583785.0
2018-11-19,651.7000122070312,0.9894,0.019,0.872,0.109,659.0,662.0,649.25,6018930.0
2018-11-20,641.4000244140625,0.7565,0.022,0.936,0.042,651.7000122070312,656.0,640.0999755859375,5384830.0
2018-11-21,619.0999755859375,0.9987,0.022,0.846,0.132,640.0,640.0499877929688,612.0999755859375,14359086.0
2018-11-22,620.75,0.9959,0.012,0.859,0.129,622.25,628.1500244140625,616.75,6632975.0
2018-11-26,621.4500122070312,0.9913,0.026,0.869,0.105,621.0,628.0,599.8499755859375,15075209.0
2018-11-27,638.9000244140625,0.9981,0.01,0.845,0.145,625.5,641.0,625.2999877929688,12285851.0
2018-11-28,666.4000244140625,0.9949,0.015,0.863,0.122,640.9500122070312,668.7000122070312,640.0,17719890.0
2018-11-29,661.0499877929688,0.9877,0.022,0.87,0.107,671.0,674.9000244140625,658.7999877929688,13399070.0
2018-11-30,667.4500122070312,0.9827,0.006,0.86,0.134,661.0,672.0,660.9500122070312,10445773.0
2018-12-03,670.3499755859375,0.9955,0.005,0.809,0.185,673.1500244140625,679.0,665.9500122070312,8260890.0
2018-12-04,685.25,0.9925,0.019,0.851,0.129,672.5499877929688,688.25,671.2999877929688,7827923.0
2018-12-05,681.4000244140625,0.9968,0.008,0.866,0.126,683.0,683.6500244140625,672.5,5177288.0
2018-12-06,668.5,0.9973,0.017,0.848,0.135,676.0999755859375,685.4500122070312,664.5499877929688,8039771.0
2018-12-07,682.7999877929688,0.9812,0.003,0.918,0.079,672.0,685.75,665.5999755859375,5553948.0
2018-12-10,669.2000122070312,0.9685,0.019,0.84,0.142,669.9000244140625,683.7999877929688,665.2000122070312,5121196.0
2018-12-11,674.5,0.9692,0.021,0.854,0.125,669.2000122070312,681.9000244140625,660.5999755859375,7120933.0
2018-12-12,678.5,0.9393,0.032,0.857,0.111,677.0999755859375,680.6500244140625,670.5999755859375,6926183.0
2018-12-13,697.75,0.9571,0.007,0.907,0.086,682.0,700.0,680.0,7521474.0
2018-12-14,706.0499877929688,0.9919,0.015,0.897,0.088,697.4500122070312,713.7000122070312,694.4000244140625,9560576.0
2018-12-17,694.4000244140625,0.9921,0.021,0.853,0.127,711.8499755859375,711.8499755859375,692.75,4778465.0
2018-12-18,676.5999755859375,0.6369,0.025,0.937,0.038,686.5,686.5,674.5499877929688,8021298.0
2018-12-19,664.8499755859375,0.9394,0.028,0.894,0.077,671.5499877929688,671.5499877929688,661.0999755859375,8295459.0
2018-12-20,667.0499877929688,0.9978,0.024,0.879,0.097,660.0,671.5499877929688,656.4000244140625,11705260.0
2018-12-21,646.2000122070312,0.9895,0.04,0.89,0.07,659.5,659.5,643.4500122070312,12802132.0
2018-12-24,649.0,0.9986,0.016,0.845,0.139,657.0,658.7999877929688,647.5999755859375,8379825.0
2018-12-26,644.0499877929688,0.9857,0.0,0.908,0.092,647.0,647.0,637.3499755859375,6178552.0
2018-12-27,656.7999877929688,0.9959,0.0,0.858,0.142,652.75,663.25,649.0,15333902.0
